trace_id,sample_index,amplitude
64,8,-0.09576485652518335
64,9,0.050297578373209154
64,10,0.1911374149272711
64,11,0.31354680790197187
64,12,0.4286021497218747
64,13,0.4555990340714814
64,14,0.4713553510758829
64,15,0.4603780508756521
65,0,-0.09576485652518335
65,1,0.050297578373209154
65,2,0.1911374149272711
65,3,0.31354680790197187
65,4,0.4286021497218747
65,5,0.4555990340714814
65,6,0.4713553510758829
65,7,0.4603780508756521
65,8,0.43061246442089646
65,9,0.3917106528058849
65,10,0.35334595618167686
65,11,0.3236302262151881
65,12,0.328128934965942
65,13,0.341837515330087
65,14,0.3377073179747113
65,15,0.33551984730278983
66,0,0.43061246442089646
66,1,0.3917106528058849
66,2,0.35334595618167686
66,3,0.3236302262151881
66,4,0.328128934965942
66,5,0.341837515330087
66,6,0.3377073179747113
66,7,0.33551984730278983
66,8,0.33484760789571316
66,9,0.33551984730278983
66,10,0.3377073179747113
66,11,0.341837515330087
66,12,0.3685984196547029
66,13,0.341837515330087
66,14,0.3377073179747113
66,15,0.33551984730278983
67,0,0.33484760789571316
67,1,0.33551984730278983
67,2,0.3377073179747113
67,3,0.341837515330087
67,4,0.3685984196547029
67,5,0.341837515330087
67,6,0.3377073179747113
67,7,0.33551984730278983
67,8,0.33484760789571316
67,9,0.33551984730278983
67,10,0.3377073179747113
67,11,0.341837515330087
67,12,0.32812893496594203
67,13,0.3236302262151881
67,14,0.35334595618167686
67,15,0.3917106528058849
68,0,0.33484760789571316
68,1,0.33551984730278983
68,2,0.3377073179747113
68,3,0.341837515330087
68,4,0.32812893496594203
68,5,0.3236302262151881
68,6,0.35334595618167686
68,7,0.3917106528058849
68,8,0.43061246442089646
68,9,0.4603780508756521
68,10,0.4713553510758829
68,11,0.4555990340714814
68,12,0.42860214972187466
68,13,0.31354680790197187
68,14,0.19113741492727107
68,15,0.05029757837320917
69,0,0.43061246442089646
69,1,0.4603780508756521
69,2,0.4713553510758829
69,3,0.4555990340714814
69,4,0.42860214972187466
69,5,0.31354680790197187
69,6,0.19113741492727107
69,7,0.05029757837320917
69,8,-0.09576485652518335
69,9,-0.23134658744916647
69,10,-0.3404240862354082
69,11,-0.4091010375284674
69,12,-0.4481363951002855
69,13,-0.42730832664336627
69,14,-0.32478544802844267
69,15,-0.17515578194607143
70,0,-0.09576485652518335
70,1,-0.23134658744916647
70,2,-0.3404240862354082
70,3,-0.4091010375284674
70,4,-0.4481363951002855
70,5,-0.42730832664336627
70,6,-0.32478544802844267
70,7,-0.17515578194607143
70,8,-6.938893903907228e-18
70,9,0.17515578194607145
70,10,0.32478544802844267
70,11,0.42730832664336627
70,12,0.4481363951002856
70,13,0.4091010375284674
70,14,0.3404240862354082
70,15,0.23134658744916645
71,0,-6.938893903907228e-18
71,1,0.17515578194607145
71,2,0.32478544802844267
71,3,0.42730832664336627
71,4,0.4481363951002856
71,5,0.4091010375284674
71,6,0.3404240862354082
71,7,0.23134658744916645
71,8,0.09576485652518335
71,9,-0.050297578373209154
71,10,-0.1911374149272711
71,11,-0.31354680790197187
71,12,-0.4286021497218747
71,13,-0.4555990340714814
71,14,-0.4713553510758829
71,15,-0.4603780508756521
72,0,0.09576485652518335
72,1,-0.050297578373209154
72,2,-0.1911374149272711
72,3,-0.31354680790197187
72,4,-0.4286021497218747
72,5,-0.4555990340714814
72,6,-0.4713553510758829
72,7,-0.4603780508756521
72,8,-0.43061246442089646
72,9,-0.3917106528058849
72,10,-0.35334595618167686
72,11,-0.3236302262151881
72,12,-0.2876594502771811
72,13,-0.3236302262151881
72,14,-0.35334595618167686
72,15,-0.3917106528058849
73,0,-0.43061246442089646
73,1,-0.3917106528058849
73,2,-0.35334595618167686
73,3,-0.3236302262151881
73,4,-0.2876594502771811
73,5,-0.3236302262151881
73,6,-0.35334595618167686
73,7,-0.3917106528058849
73,8,-0.43061246442089646
73,9,-0.4603780508756521
73,10,-0.4713553510758829
73,11,-0.4555990340714814
73,12,-0.3881326650331138
73,13,-0.295339518787073
73,14,-0.2067760531342366
73,15,-0.10648838387630419
74,0,-0.43061246442089646
74,1,-0.4603780508756521
74,2,-0.4713553510758829
74,3,-0.4555990340714814
74,4,-0.3881326650331138
74,5,-0.295339518787073
74,6,-0.2067760531342366
74,7,-0.10648838387630419
74,8,6.938893903907228e-18
74,9,0.10648838387630417
74,10,0.20677605313423664
74,11,0.295339518787073
74,12,0.3881326650331138
74,13,0.4555990340714814
74,14,0.4713553510758829
74,15,0.4603780508756521
75,0,6.938893903907228e-18
75,1,0.10648838387630417
75,2,0.20677605313423664
75,3,0.295339518787073
75,4,0.3881326650331138
75,5,0.4555990340714814
75,6,0.4713553510758829
75,7,0.4603780508756521
75,8,0.43061246442089646
75,9,0.3917106528058849
75,10,0.35334595618167686
75,11,0.3236302262151881
75,12,0.328128934965942
75,13,0.341837515330087
75,14,0.3377073179747113
75,15,0.33551984730278983
76,0,0.43061246442089646
76,1,0.3917106528058849
76,2,0.35334595618167686
76,3,0.3236302262151881
76,4,0.328128934965942
76,5,0.341837515330087
76,6,0.3377073179747113
76,7,0.33551984730278983
76,8,0.33484760789571316
76,9,0.33551984730278983
76,10,0.3377073179747113
76,11,0.341837515330087
76,12,0.3685984196547029
76,13,0.341837515330087
76,14,0.3377073179747113
76,15,0.33551984730278983
77,0,0.33484760789571316
77,1,0.33551984730278983
77,2,0.3377073179747113
77,3,0.341837515330087
77,4,0.3685984196547029
77,5,0.341837515330087
77,6,0.3377073179747113
77,7,0.33551984730278983
77,8,0.33484760789571316
77,9,0.33551984730278983
77,10,0.3377073179747113
77,11,0.341837515330087
77,12,0.3685984196547029
77,13,0.341837515330087
77,14,0.3377073179747113
77,15,0.33551984730278983
78,0,0.33484760789571316
78,1,0.33551984730278983
78,2,0.3377073179747113
78,3,0.341837515330087
78,4,0.3685984196547029
78,5,0.341837515330087
78,6,0.3377073179747113
78,7,0.33551984730278983
78,8,0.33484760789571316
78,9,0.33551984730278983
78,10,0.3377073179747113
78,11,0.341837515330087
78,12,0.32812893496594203
78,13,0.3236302262151881
78,14,0.35334595618167686
78,15,0.3917106528058849
79,0,0.33484760789571316
79,1,0.33551984730278983
79,2,0.3377073179747113
79,3,0.341837515330087
79,4,0.32812893496594203
79,5,0.3236302262151881
79,6,0.35334595618167686
79,7,0.3917106528058849
79,8,0.43061246442089646
79,9,0.4603780508756521
79,10,0.4713553510758829
79,11,0.4555990340714814
79,12,0.42860214972187466
79,13,0.31354680790197187
79,14,0.19113741492727107
79,15,0.05029757837320917
80,0,0.43061246442089646
80,1,0.4603780508756521
80,2,0.4713553510758829
80,3,0.4555990340714814
80,4,0.42860214972187466
80,5,0.31354680790197187
80,6,0.19113741492727107
80,7,0.05029757837320917
80,8,-0.09576485652518335
80,9,-0.23134658744916647
80,10,-0.3404240862354082
80,11,-0.4091010375284674
80,12,-0.40766691041152464
80,13,-0.4091010375284674
80,14,-0.3404240862354082
80,15,-0.23134658744916645
81,0,-0.09576485652518335
81,1,-0.23134658744916647
81,2,-0.3404240862354082
81,3,-0.4091010375284674
81,4,-0.40766691041152464
81,5,-0.4091010375284674
81,6,-0.3404240862354082
81,7,-0.23134658744916645
81,8,-0.09576485652518335
81,9,0.050297578373209154
81,10,0.1911374149272711
81,11,0.31354680790197187
81,12,0.38813266503311383
81,13,0.4373917449565825
81,14,0.4869939892828484
81,15,0.5165688563787472
82,0,-0.09576485652518335
82,1,0.050297578373209154
82,2,0.1911374149272711
82,3,0.31354680790197187
82,4,0.38813266503311383
82,5,0.4373917449565825
82,6,0.4869939892828484
82,7,0.5165688563787472
82,8,0.5263773209460798
82,9,0.5165688563787472
82,10,0.4869939892828484
82,11,0.4373917449565825
82,12,0.34766318034435284
82,13,0.295339518787073
82,14,0.2067760531342366
82,15,0.10648838387630419
83,0,0.5263773209460798
83,1,0.5165688563787472
83,2,0.4869939892828484
83,3,0.4373917449565825
83,4,0.34766318034435284
83,5,0.295339518787073
83,6,0.2067760531342366
83,7,0.10648838387630419
83,8,-6.938893903907228e-18
83,9,-0.10648838387630417
83,10,-0.20677605313423664
83,11,-0.295339518787073
83,12,-0.3476631803443529
83,13,-0.4373917449565825
83,14,-0.4869939892828484
83,15,-0.5165688563787472
84,0,-6.938893903907228e-18
84,1,-0.10648838387630417
84,2,-0.20677605313423664
84,3,-0.295339518787073
84,4,-0.3476631803443529
84,5,-0.4373917449565825
84,6,-0.4869939892828484
84,7,-0.5165688563787472
84,8,-0.5263773209460798
84,9,-0.5165688563787472
84,10,-0.4869939892828484
84,11,-0.4373917449565825
84,12,-0.3881326650331137
84,13,-0.31354680790197187
84,14,-0.19113741492727107
84,15,-0.05029757837320917
85,0,-0.5263773209460798
85,1,-0.5165688563787472
85,2,-0.4869939892828484
85,3,-0.4373917449565825
85,4,-0.3881326650331137
85,5,-0.31354680790197187
85,6,-0.19113741492727107
85,7,-0.05029757837320917
85,8,0.09576485652518335
85,9,0.23134658744916647
85,10,0.3404240862354082
85,11,0.4091010375284674
85,12,0.4481363951002855
85,13,0.42730832664336627
85,14,0.32478544802844267
85,15,0.17515578194607143
86,0,0.09576485652518335
86,1,0.23134658744916647
86,2,0.3404240862354082
86,3,0.4091010375284674
86,4,0.4481363951002855
86,5,0.42730832664336627
86,6,0.32478544802844267
86,7,0.17515578194607143
86,8,6.938893903907228e-18
86,9,-0.17515578194607145
86,10,-0.32478544802844267
86,11,-0.42730832664336627
86,12,-0.48860587978904646
86,13,-0.42730832664336627
86,14,-0.32478544802844267
86,15,-0.17515578194607143
87,0,6.938893903907228e-18
87,1,-0.17515578194607145
87,2,-0.32478544802844267
87,3,-0.42730832664336627
87,4,-0.48860587978904646
87,5,-0.42730832664336627
87,6,-0.32478544802844267
87,7,-0.17515578194607143
87,8,-6.938893903907228e-18
87,9,0.17515578194607145
87,10,0.32478544802844267
87,11,0.42730832664336627
87,12,0.4481363951002856
87,13,0.4091010375284674
87,14,0.3404240862354082
87,15,0.23134658744916645
88,0,-6.938893903907228e-18
88,1,0.17515578194607145
88,2,0.32478544802844267
88,3,0.42730832664336627
88,4,0.4481363951002856
88,5,0.4091010375284674
88,6,0.3404240862354082
88,7,0.23134658744916645
88,8,0.09576485652518335
88,9,-0.050297578373209154
88,10,-0.1911374149272711
88,11,-0.31354680790197187
88,12,-0.4286021497218747
88,13,-0.4555990340714814
88,14,-0.4713553510758829
88,15,-0.4603780508756521
89,0,0.09576485652518335
89,1,-0.050297578373209154
89,2,-0.1911374149272711
89,3,-0.31354680790197187
89,4,-0.4286021497218747
89,5,-0.4555990340714814
89,6,-0.4713553510758829
89,7,-0.4603780508756521
89,8,-0.43061246442089646
89,9,-0.3917106528058849
89,10,-0.35334595618167686
89,11,-0.3236302262151881
89,12,-0.328128934965942
89,13,-0.341837515330087
89,14,-0.3377073179747113
89,15,-0.33551984730278983
90,0,-0.43061246442089646
90,1,-0.3917106528058849
90,2,-0.35334595618167686
90,3,-0.3236302262151881
90,4,-0.328128934965942
90,5,-0.341837515330087
90,6,-0.3377073179747113
90,7,-0.33551984730278983
90,8,-0.33484760789571316
90,9,-0.33551984730278983
90,10,-0.3377073179747113
90,11,-0.341837515330087
90,12,-0.32812893496594203
90,13,-0.3236302262151881
90,14,-0.35334595618167686
90,15,-0.3917106528058849
91,0,-0.33484760789571316
91,1,-0.33551984730278983
91,2,-0.3377073179747113
91,3,-0.341837515330087
91,4,-0.32812893496594203
91,5,-0.3236302262151881
91,6,-0.35334595618167686
91,7,-0.3917106528058849
91,8,-0.43061246442089646
91,9,-0.4603780508756521
91,10,-0.4713553510758829
91,11,-0.4555990340714814
91,12,-0.42860214972187466
91,13,-0.31354680790197187
91,14,-0.19113741492727107
91,15,-0.05029757837320917
92,0,-0.43061246442089646
92,1,-0.4603780508756521
92,2,-0.4713553510758829
92,3,-0.4555990340714814
92,4,-0.42860214972187466
92,5,-0.31354680790197187
92,6,-0.19113741492727107
92,7,-0.05029757837320917
92,8,0.09576485652518335
92,9,0.23134658744916647
92,10,0.3404240862354082
92,11,0.4091010375284674
92,12,0.40766691041152464
92,13,0.4091010375284674
92,14,0.3404240862354082
92,15,0.23134658744916645
93,0,0.09576485652518335
93,1,0.23134658744916647
93,2,0.3404240862354082
93,3,0.4091010375284674
93,4,0.40766691041152464
93,5,0.4091010375284674
93,6,0.3404240862354082
93,7,0.23134658744916645
93,8,0.09576485652518335
93,9,-0.050297578373209154
93,10,-0.1911374149272711
93,11,-0.31354680790197187
93,12,-0.38813266503311383
93,13,-0.4373917449565825
93,14,-0.4869939892828484
93,15,-0.5165688563787472
94,0,0.09576485652518335
94,1,-0.050297578373209154
94,2,-0.1911374149272711
94,3,-0.31354680790197187
94,4,-0.38813266503311383
94,5,-0.4373917449565825
94,6,-0.4869939892828484
94,7,-0.5165688563787472
94,8,-0.5263773209460798
94,9,-0.5165688563787472
94,10,-0.4869939892828484
94,11,-0.4373917449565825
94,12,-0.34766318034435284
94,13,-0.295339518787073
94,14,-0.2067760531342366
94,15,-0.10648838387630419
95,0,-0.5263773209460798
95,1,-0.5165688563787472
95,2,-0.4869939892828484
95,3,-0.4373917449565825
95,4,-0.34766318034435284
95,5,-0.295339518787073
95,6,-0.2067760531342366
95,7,-0.10648838387630419
95,8,6.938893903907228e-18
95,9,0.10648838387630417
95,10,0.20677605313423664
95,11,0.295339518787073
95,12,0.3476631803443529
95,13,0.4373917449565825
95,14,0.4869939892828484
95,15,0.5165688563787472
96,0,6.938893903907228e-18
96,1,0.10648838387630417
96,2,0.20677605313423664
96,3,0.295339518787073
96,4,0.3476631803443529
96,5,0.4373917449565825
96,6,0.4869939892828484
96,7,0.5165688563787472
96,8,0.5263773209460798
96,9,0.5165688563787472
96,10,0.4869939892828484
96,11,0.4373917449565825
96,12,0.3881326650331137
96,13,0.31354680790197187
96,14,0.19113741492727107
96,15,0.05029757837320917
97,0,0.5263773209460798
97,1,0.5165688563787472
97,2,0.4869939892828484
97,3,0.4373917449565825
97,4,0.3881326650331137
97,5,0.31354680790197187
97,6,0.19113741492727107
97,7,0.05029757837320917
97,8,-0.09576485652518335
97,9,-0.23134658744916647
97,10,-0.3404240862354082
97,11,-0.4091010375284674
97,12,-0.4481363951002855
97,13,-0.42730832664336627
97,14,-0.32478544802844267
97,15,-0.17515578194607143
98,0,-0.09576485652518335
98,1,-0.23134658744916647
98,2,-0.3404240862354082
98,3,-0.4091010375284674
98,4,-0.4481363951002855
98,5,-0.42730832664336627
98,6,-0.32478544802844267
98,7,-0.17515578194607143
98,8,-6.938893903907228e-18
98,9,0.17515578194607145
98,10,0.32478544802844267
98,11,0.42730832664336627
98,12,0.48860587978904646
98,13,0.42730832664336627
98,14,0.32478544802844267
98,15,0.17515578194607143
99,0,-6.938893903907228e-18
99,1,0.17515578194607145
99,2,0.32478544802844267
99,3,0.42730832664336627
99,4,0.48860587978904646
99,5,0.42730832664336627
99,6,0.32478544802844267
99,7,0.17515578194607143
99,8,6.938893903907228e-18
99,9,-0.17515578194607145
99,10,-0.32478544802844267
99,11,-0.42730832664336627
99,12,-0.48860587978904646
99,13,-0.42730832664336627
99,14,-0.32478544802844267
99,15,-0.17515578194607143
100,0,6.938893903907228e-18
100,1,-0.17515578194607145
100,2,-0.32478544802844267
100,3,-0.42730832664336627
100,4,-0.48860587978904646
100,5,-0.42730832664336627
100,6,-0.32478544802844267
100,7,-0.17515578194607143
100,8,-6.938893903907228e-18
100,9,0.17515578194607145
100,10,0.32478544802844267
100,11,0.42730832664336627
100,12,0.48860587978904646
100,13,0.42730832664336627
100,14,0.32478544802844267
100,15,0.17515578194607143
101,0,-6.938893903907228e-18
101,1,0.17515578194607145
101,2,0.32478544802844267
101,3,0.42730832664336627
101,4,0.48860587978904646
101,5,0.42730832664336627
101,6,0.32478544802844267
101,7,0.17515578194607143
101,8,6.938893903907228e-18
101,9,-0.17515578194607145
101,10,-0.32478544802844267
101,11,-0.42730832664336627
101,12,-0.4481363951002856
101,13,-0.4091010375284674
101,14,-0.3404240862354082
101,15,-0.23134658744916645
102,0,6.938893903907228e-18
102,1,-0.17515578194607145
102,2,-0.32478544802844267
102,3,-0.42730832664336627
102,4,-0.4481363951002856
102,5,-0.4091010375284674
102,6,-0.3404240862354082
102,7,-0.23134658744916645
102,8,-0.09576485652518335
102,9,0.050297578373209154
102,10,0.1911374149272711
102,11,0.31354680790197187
102,12,0.4286021497218747
102,13,0.4555990340714814
102,14,0.4713553510758829
102,15,0.4603780508756521
103,0,-0.09576485652518335
103,1,0.050297578373209154
103,2,0.1911374149272711
103,3,0.31354680790197187
103,4,0.4286021497218747
103,5,0.4555990340714814
103,6,0.4713553510758829
103,7,0.4603780508756521
103,8,0.43061246442089646
103,9,0.3917106528058849
103,10,0.35334595618167686
103,11,0.3236302262151881
103,12,0.328128934965942
103,13,0.341837515330087
103,14,0.3377073179747113
103,15,0.33551984730278983
104,0,0.43061246442089646
104,1,0.3917106528058849
104,2,0.35334595618167686
104,3,0.3236302262151881
104,4,0.328128934965942
104,5,0.341837515330087
104,6,0.3377073179747113
104,7,0.33551984730278983
104,8,0.33484760789571316
104,9,0.33551984730278983
104,10,0.3377073179747113
104,11,0.341837515330087
104,12,0.32812893496594203
104,13,0.3236302262151881
104,14,0.35334595618167686
104,15,0.3917106528058849
105,0,0.33484760789571316
105,1,0.33551984730278983
105,2,0.3377073179747113
105,3,0.341837515330087
105,4,0.32812893496594203
105,5,0.3236302262151881
105,6,0.35334595618167686
105,7,0.3917106528058849
105,8,0.43061246442089646
105,9,0.4603780508756521
105,10,0.4713553510758829
105,11,0.4555990340714814
105,12,0.42860214972187466
105,13,0.31354680790197187
105,14,0.19113741492727107
105,15,0.05029757837320917
106,0,0.43061246442089646
106,1,0.4603780508756521
106,2,0.4713553510758829
106,3,0.4555990340714814
106,4,0.42860214972187466
106,5,0.31354680790197187
106,6,0.19113741492727107
106,7,0.05029757837320917
106,8,-0.09576485652518335
106,9,-0.23134658744916647
106,10,-0.3404240862354082
106,11,-0.4091010375284674
106,12,-0.4481363951002855
106,13,-0.42730832664336627
106,14,-0.32478544802844267
106,15,-0.17515578194607143
107,0,-0.09576485652518335
107,1,-0.23134658744916647
107,2,-0.3404240862354082
107,3,-0.4091010375284674
107,4,-0.4481363951002855
107,5,-0.42730832664336627
107,6,-0.32478544802844267
107,7,-0.17515578194607143
107,8,-6.938893903907228e-18
107,9,0.17515578194607145
107,10,0.32478544802844267
107,11,0.42730832664336627
107,12,0.4481363951002856
107,13,0.4091010375284674
107,14,0.3404240862354082
107,15,0.23134658744916645
108,0,-6.938893903907228e-18
108,1,0.17515578194607145
108,2,0.32478544802844267
108,3,0.42730832664336627
108,4,0.4481363951002856
108,5,0.4091010375284674
108,6,0.3404240862354082
108,7,0.23134658744916645
108,8,0.09576485652518335
108,9,-0.050297578373209154
108,10,-0.1911374149272711
108,11,-0.31354680790197187
108,12,-0.4286021497218747
108,13,-0.4555990340714814
108,14,-0.4713553510758829
108,15,-0.4603780508756521
109,0,0.09576485652518335
109,1,-0.050297578373209154
109,2,-0.1911374149272711
109,3,-0.31354680790197187
109,4,-0.4286021497218747
109,5,-0.4555990340714814
109,6,-0.4713553510758829
109,7,-0.4603780508756521
109,8,-0.43061246442089646
109,9,-0.3917106528058849
109,10,-0.35334595618167686
109,11,-0.3236302262151881
109,12,-0.328128934965942
109,13,-0.341837515330087
109,14,-0.3377073179747113
109,15,-0.33551984730278983
110,0,-0.43061246442089646
110,1,-0.3917106528058849
110,2,-0.35334595618167686
110,3,-0.3236302262151881
110,4,-0.328128934965942
110,5,-0.341837515330087
110,6,-0.3377073179747113
110,7,-0.33551984730278983
110,8,-0.33484760789571316
110,9,-0.33551984730278983
110,10,-0.3377073179747113
110,11,-0.341837515330087
110,12,-0.3685984196547029
110,13,-0.341837515330087
110,14,-0.3377073179747113
110,15,-0.33551984730278983
111,0,-0.33484760789571316
111,1,-0.33551984730278983
111,2,-0.3377073179747113
111,3,-0.341837515330087
111,4,-0.3685984196547029
111,5,-0.341837515330087
111,6,-0.3377073179747113
111,7,-0.33551984730278983
111,8,-0.33484760789571316
111,9,-0.33551984730278983
111,10,-0.3377073179747113
111,11,-0.341837515330087
111,12,-0.32812893496594203
111,13,-0.3236302262151881
111,14,-0.35334595618167686
111,15,-0.3917106528058849
112,0,-0.33484760789571316
112,1,-0.33551984730278983
112,2,-0.3377073179747113
112,3,-0.341837515330087
112,4,-0.32812893496594203
112,5,-0.3236302262151881
112,6,-0.35334595618167686
112,7,-0.3917106528058849
112,8,-0.43061246442089646
112,9,-0.4603780508756521
112,10,-0.4713553510758829
112,11,-0.4555990340714814
112,12,-0.42860214972187466
112,13,-0.31354680790197187
112,14,-0.19113741492727107
112,15,-0.05029757837320917
113,0,-0.43061246442089646
113,1,-0.4603780508756521
113,2,-0.4713553510758829
113,3,-0.4555990340714814
113,4,-0.42860214972187466
113,5,-0.31354680790197187
113,6,-0.19113741492727107
113,7,-0.05029757837320917
113,8,0.09576485652518335
113,9,0.23134658744916647
113,10,0.3404240862354082
113,11,0.4091010375284674
113,12,0.40766691041152464
113,13,0.4091010375284674
113,14,0.3404240862354082
113,15,0.23134658744916645
114,0,0.09576485652518335
114,1,0.23134658744916647
114,2,0.3404240862354082
114,3,0.4091010375284674
114,4,0.40766691041152464
114,5,0.4091010375284674
114,6,0.3404240862354082
114,7,0.23134658744916645
114,8,0.09576485652518335
114,9,-0.050297578373209154
114,10,-0.1911374149272711
114,11,-0.31354680790197187
114,12,-0.38813266503311383
114,13,-0.4373917449565825
114,14,-0.4869939892828484
114,15,-0.5165688563787472
115,0,0.09576485652518335
115,1,-0.050297578373209154
115,2,-0.1911374149272711
115,3,-0.31354680790197187
115,4,-0.38813266503311383
115,5,-0.4373917449565825
115,6,-0.4869939892828484
115,7,-0.5165688563787472
115,8,-0.5263773209460798
115,9,-0.5165688563787472
115,10,-0.4869939892828484
115,11,-0.4373917449565825
115,12,-0.34766318034435284
115,13,-0.295339518787073
115,14,-0.2067760531342366
115,15,-0.10648838387630419
116,0,-0.5263773209460798
116,1,-0.5165688563787472
116,2,-0.4869939892828484
116,3,-0.4373917449565825
116,4,-0.34766318034435284
116,5,-0.295339518787073
116,6,-0.2067760531342366
116,7,-0.10648838387630419
116,8,6.938893903907228e-18
116,9,0.10648838387630417
116,10,0.20677605313423664
116,11,0.295339518787073
116,12,0.3476631803443529
116,13,0.4373917449565825
116,14,0.4869939892828484
116,15,0.5165688563787472
117,0,6.938893903907228e-18
117,1,0.10648838387630417
117,2,0.20677605313423664
117,3,0.295339518787073
117,4,0.3476631803443529
117,5,0.4373917449565825
117,6,0.4869939892828484
117,7,0.5165688563787472
117,8,0.5263773209460798
117,9,0.5165688563787472
117,10,0.4869939892828484
117,11,0.4373917449565825
117,12,0.34766318034435284
117,13,0.295339518787073
117,14,0.2067760531342366
117,15,0.10648838387630419
118,0,0.5263773209460798
118,1,0.5165688563787472
118,2,0.4869939892828484
118,3,0.4373917449565825
118,4,0.34766318034435284
118,5,0.295339518787073
118,6,0.2067760531342366
118,7,0.10648838387630419
118,8,-6.938893903907228e-18
118,9,-0.10648838387630417
118,10,-0.20677605313423664
118,11,-0.295339518787073
118,12,-0.3476631803443529
118,13,-0.4373917449565825
118,14,-0.4869939892828484
118,15,-0.5165688563787472
119,0,-6.938893903907228e-18
119,1,-0.10648838387630417
119,2,-0.20677605313423664
119,3,-0.295339518787073
119,4,-0.3476631803443529
119,5,-0.4373917449565825
119,6,-0.4869939892828484
119,7,-0.5165688563787472
119,8,-0.5263773209460798
119,9,-0.5165688563787472
119,10,-0.4869939892828484
119,11,-0.4373917449565825
119,12,-0.3881326650331137
119,13,-0.31354680790197187
119,14,-0.19113741492727107
119,15,-0.05029757837320917
120,0,-0.5263773209460798
120,1,-0.5165688563787472
120,2,-0.4869939892828484
120,3,-0.4373917449565825
120,4,-0.3881326650331137
120,5,-0.31354680790197187
120,6,-0.19113741492727107
120,7,-0.05029757837320917
120,8,0.09576485652518335
120,9,0.23134658744916647
120,10,0.3404240862354082
120,11,0.4091010375284674
120,12,0.40766691041152464
120,13,0.4091010375284674
120,14,0.3404240862354082
120,15,0.23134658744916645
121,0,0.09576485652518335
121,1,0.23134658744916647
121,2,0.3404240862354082
121,3,0.4091010375284674
121,4,0.40766691041152464
121,5,0.4091010375284674
121,6,0.3404240862354082
121,7,0.23134658744916645
121,8,0.09576485652518335
121,9,-0.050297578373209154
121,10,-0.1911374149272711
121,11,-0.31354680790197187
121,12,-0.4286021497218747
121,13,-0.4555990340714814
121,14,-0.4713553510758829
121,15,-0.4603780508756521
122,0,0.09576485652518335
122,1,-0.050297578373209154
122,2,-0.1911374149272711
122,3,-0.31354680790197187
122,4,-0.4286021497218747
122,5,-0.4555990340714814
122,6,-0.4713553510758829
122,7,-0.4603780508756521
122,8,-0.43061246442089646
122,9,-0.3917106528058849
122,10,-0.35334595618167686
122,11,-0.3236302262151881
122,12,-0.2876594502771811
122,13,-0.3236302262151881
122,14,-0.35334595618167686
122,15,-0.3917106528058849
123,0,-0.43061246442089646
123,1,-0.3917106528058849
123,2,-0.35334595618167686
123,3,-0.3236302262151881
123,4,-0.2876594502771811
123,5,-0.3236302262151881
123,6,-0.35334595618167686
123,7,-0.3917106528058849
123,8,-0.43061246442089646
123,9,-0.4603780508756521
123,10,-0.4713553510758829
123,11,-0.4555990340714814
123,12,-0.42860214972187466
123,13,-0.31354680790197187
123,14,-0.19113741492727107
123,15,-0.05029757837320917
124,0,-0.43061246442089646
124,1,-0.4603780508756521
124,2,-0.4713553510758829
124,3,-0.4555990340714814
124,4,-0.42860214972187466
124,5,-0.31354680790197187
124,6,-0.19113741492727107
124,7,-0.05029757837320917
124,8,0.09576485652518335
124,9,0.23134658744916647
124,10,0.3404240862354082
124,11,0.4091010375284674
124,12,0.4481363951002855
124,13,0.42730832664336627
124,14,0.32478544802844267
124,15,0.17515578194607143
125,0,0.09576485652518335
125,1,0.23134658744916647
125,2,0.3404240862354082
125,3,0.4091010375284674
125,4,0.4481363951002855
125,5,0.42730832664336627
125,6,0.32478544802844267
125,7,0.17515578194607143
125,8,6.938893903907228e-18
125,9,-0.17515578194607145
125,10,-0.32478544802844267
125,11,-0.42730832664336627
125,12,-0.4481363951002856
125,13,-0.4091010375284674
125,14,-0.3404240862354082
125,15,-0.23134658744916645
126,0,6.938893903907228e-18
126,1,-0.17515578194607145
126,2,-0.32478544802844267
126,3,-0.42730832664336627
126,4,-0.4481363951002856
126,5,-0.4091010375284674
126,6,-0.3404240862354082
126,7,-0.23134658744916645
126,8,-0.09576485652518335
126,9,0.050297578373209154
126,10,0.1911374149272711
126,11,0.31354680790197187
126,12,0.38813266503311383
126,13,0.4373917449565825
126,14,0.4869939892828484
126,15,0.5165688563787472
127,0,-0.09576485652518335
127,1,0.050297578373209154
127,2,0.1911374149272711
127,3,0.31354680790197187
127,4,0.38813266503311383
127,5,0.4373917449565825
127,6,0.4869939892828484
127,7,0.5165688563787472
127,8,0.5263773209460798
127,9,0.5165688563787472
127,10,0.4869939892828484
127,11,0.4373917449565825
127,12,0.3881326650331137
127,13,0.31354680790197187
127,14,0.19113741492727107
127,15,0.05029757837320917
128,0,0.5263773209460798
128,1,0.5165688563787472
128,2,0.4869939892828484
128,3,0.4373917449565825
128,4,0.3881326650331137
128,5,0.31354680790197187
128,6,0.19113741492727107
128,7,0.05029757837320917
128,8,-0.09576485652518335
128,9,-0.23134658744916647
128,10,-0.3404240862354082
128,11,-0.4091010375284674
128,12,-0.40766691041152464
128,13,-0.4091010375284674
128,14,-0.3404240862354082
128,15,-0.23134658744916645
129,0,-0.09576485652518335
129,1,-0.23134658744916647
129,2,-0.3404240862354082
129,3,-0.4091010375284674
129,4,-0.40766691041152464
